Country Name;Time;General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS];Progression to secondary school (%) [SE.SEC.PROG.ZS];School enrollment, secondary (% gross) [SE.SEC.ENRR];School enrollment, secondary (% net) [SE.SEC.NENR];School enrollment, tertiary (% gross) [SE.TER.ENRR];Present value of external debt (% of GNI) [DT.DOD.PVLX.GN.ZS];GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG];GDP per capita (current US$) [NY.GDP.PCAP.CD];GDP (current US$) [NY.GDP.MKTP.CD];Life expectancy at birth, total (years) [SP.DYN.LE00.IN];Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS];Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB];Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS];Expense (% of GDP) [GC.XPN.TOTL.GD.ZS];Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS];Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS];Control of Corruption: Percentile Rank [CC.PER.RNK];Government Effectiveness: Percentile Rank [GE.PER.RNK];Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]
Suriname;1987;;;54,99386978;51,40245;7,254199982;;-7,262398738;2469,341114;980000000;63,186;;;;;;;;;19,53
Suriname;1988;;;54,54787064;49,36437;7,94494009;;6,386753336;2887,061439;1161000000;63,437;;;;;;;;;
Suriname;1989;;;54,11880112;;8,793600082;;2,612606034;1328,729552;542600000;64,01;;;;;;;;;15,51
Suriname;1990;;;53,55976105;;9,604180336;;-5,517109382;940,9917724;388400000;64,23;;;;;;;;;15,65
Suriname;1991;;;55,45531082;;;;1,903790901;1077,212661;448100000;64,453;;;;;;;;;
Suriname;1992;;;60,43572998;;;;-0,447194768;964,4332465;404600000;64,65;;;;;;;;;17,28
Suriname;1993;;;51,40077972;;;;-7,330428941;1015,12804;428764705,9;64,98;;;;;;;;;15,64
Suriname;1994;;;;;;;2,388417093;1419,517938;605492537,3;65,272;;;;;;;;;12,7
Suriname;1995;;;;;;;-1,82789017;1591,729379;691590497,7;65,337;;;;;;;;;8,39
Suriname;1996;;;;;;;-1,126343337;1940,75444;861372806,2;65,668;;;;;;;61,29032135;25,68305969;10,88
Suriname;1997;;;;;;;3,587104006;2045,593051;926422500;65,697;;;;;;;;;10,56
Suriname;1998;;;;;;;0,336634942;2405,744246;1110850000;65,594;;;;;;;62,56684494;37,70491791;10,63
Suriname;1999;;;;;;;-3,225258827;1883,889099;886290697,7;65,443;;;;;;;;;13,6
Suriname;2000;;;;;;;0,279669784;1978,446611;947671969,7;65,508;5,87092161;;;;;;68,61701965;53,00546265;
Suriname;2001;;;69,88201141;;;;2,405018941;1711,714461;834279357,8;65,482;3,82474971;;;;;;;;
Suriname;2002;;;70,97408295;;11,27612019;;1,084406708;2206,27291;1093574468;65,531;5,32991552;;;;;;65,07936859;48,64864731;
Suriname;2003;;;;;;;4,587906465;2529,259422;1274190311;65,596;4,88878393;;;;;;66,66666412;51,89189148;
Suriname;2004;;;;;;;7,056654288;2906,725278;1484092538;66,416;5,4608078;;;;;;61,57635498;54,72636795;9,49
Suriname;2005;;;68,59494781;;;;3,356658223;3474,120331;1793410397;67,002;5,2439642;;;;;;60;53,4313736;
Suriname;2006;12,66999722;54,99937;70,23252869;;;;4,617503576;5031,158465;2626380435;67,571;5,85598755;;;;;;55,12195206;44,39024353;
Suriname;2007;10,12281355;67,84825;70,88085175;;;;3,932247207;5562,334068;2936612022;68,204;5,22148609;;;;;;56,79611588;46,11650467;
Suriname;2008;10,89915446;56,4177;71,81607056;;;;2,974680679;6616,815126;3532969035;68,816;4,74699593;;;;;;56,79611588;51,94174576;
Suriname;2009;13,17916902;69,6735;69,8742218;45,70265;;;1,859727007;7176,857658;3875409836;69,505;4,97810316;;;;;;49,76076508;53,58851624;8,72
Suriname;2010;13,32443926;69,9588;73,30809784;50,82254;;;3,995382339;7999,507394;4368370998;69,894;4,6978569;;;;;;46,66666794;52,1531105;7,15
Suriname;2011;;72,60321;71,1243515;50,99553;;;4,686482739;8009,252302;4422276622;69,914;4,40932178;;;;;;49,76303482;50,71089935;7,54
Suriname;2012;;73,24068;71,47895813;51,9546;;;1,592811916;8922,956186;4980000000;69,764;4,28435707;;;;;;46,44549942;55,92417145;8,1
Suriname;2013;;70,03521;71,78536987;54,05382;;;1,86823594;9124,541093;5145757576;69,682;4,48738098;;;;;;48,81516647;54,50236893;6,6
Suriname;2014;;69,72656;70,12050629;55,31381;;;-0,753771107;9199,177893;5240606061;69,782;4,52127838;;;;;;40,38461685;46,63461685;6,94
Suriname;2015;;68,38689;73,01000977;57,78983;;;-4,385332083;8907,837258;5126237646;70,8;5,80808163;;;;;;49,04761887;39,52381134;7,22
Suriname;2016;;62,48889;;;;;-5,889277089;5705,399487;3317421648;71,592;5,99283743;;;;;;44,76190567;38,09523773;7,917
Suriname;2017;;66,37433;;;;;0,510548543;6112,883014;3591679431;72,417;5,32285929;;;;;;48,57143021;28,5714283;
Suriname;2018;;;75,99172974;;;;3,860103265;6730,836961;3996198867;72,553;6,68795872;;;;;;46,19047546;24,76190567;
Suriname;2019;;;;;;;0,057663675;6690,044786;4016040575;72,242;8,70230103;;;;;;39,04761887;29,52380943;
Suriname;2020;;;73,42228699;;;;-16,91140745;4796,533314;2911807496;72,561;6,84054422;;;;;;36,19047546;30,95238113;
Suriname;2021;;;65,60984802;;8,801739693;;-3,377631594;5026,879493;3081401726;70,274;5,6838975;;;;;;39,04761887;26,66666603;
Suriname;2022;;;;;;;1,595909857;5858,824661;3620987993;70,289;;2,1;;;;;39,15094376;15,09433937;
Suriname;2023;;;;;;;1,224442666;6069,028901;3782437296;;;;;;;;;;
Austria;1974;15,34854029;;;68,16386;15,09234047;;3,765373032;4630,757197;35189299912;71,01219512;;;;27,90387549;18,39734103;33,7575407;;;1,3
Austria;1975;16,78997773;;;70,17104;15,8289299;;-0,099030082;5285,620724;40059206763;71,11463415;;;;31,10847724;18,01092541;33,5508515;;;2
Austria;1976;17,18176937;;90,1950531;70,52792;17,8592701;;4,763369869;5678,386658;42959976222;71,56585366;;;;31,61915691;17,86233232;32,47857039;;;2
Austria;1977;17,0109077;;;;18,70344925;;5,039647613;6810,627685;51545758888;71,91463415;;;;31,41366145;17,9992932;33,06377984;;;1,8
Austria;1978;17,65621422;;;;19,11268997;;-0,129830488;8205,468977;62052259073;72,01219512;;;;33,8517494;18,77754974;36,74349882;;;2,1
Austria;1979;17,52209422;;;;19,84404945;;5,536447933;9793,765348;73937296963;72,31219512;;;;33,32242332;18,55011633;36,3294246;;;2
Austria;1980;17,53414406;;;;20,78749084;;1,731377792;10869,54649;82058912997;72,46341463;;;;33,47394154;18,57800458;36,73376261;;;1,9
Austria;1981;17,96470489;;93,50891876;;21,67654037;;-0,398620518;9385,249064;71034228443;72,81219512;;;;34,56544371;18,94982565;37,07435395;;;2,06
Austria;1982;18,3466781;;92,13230896;;21,62155914;;1,938121505;9410,347257;71275287570;72,96097561;;;;34,99663509;18,1904204;36,4425555;;;3,35
Austria;1983;18,34632148;;93,81517792;;22,16938972;;3,13962808;9537,40742;72121016547;73,01219512;;;;35,41600129;18,03258878;35,77329738;;;4,11
Austria;1984;18,38873109;;94,24794006;;23,20953941;;0,057573093;8991,06504;67985344887;73,61219512;;;;35,70513024;18,96407751;35,74446641;;;3,8
Austria;1985;18,5778439;;96,17124939;;25,02153015;;2,450565671;9172,09676;69386774408;73,81463415;;;;35,57299535;18,10378408;35,36360139;;;3,6
Austria;1986;18,78543829;;99,64795685;;26,38293076;;2,236402355;13083,07266;99036164939;74,31707317;;;;36,27470207;17,97233676;35,53764628;;;3,12
Austria;1987;18,75208226;;100,9172592;;27,68074036;;1,293045279;16392,76952;1,24168E+11;74,76829268;;;;36,85558376;17,72008416;33,89531958;;;3,79
Austria;1988;18,51350525;;102,0339203;;29,60707092;;3,149746508;17578,61894;1,33339E+11;75,21707317;;;;37,16994187;18,56280078;35,41441707;;;3,55
Austria;1989;18,18598605;;102,0836334;;31,06666946;;3,420101785;17468,94614;1,33106E+11;75,26585366;;;;35,75346368;17,80575187;33,18238352;;;3,14
Austria;1990;17,97567387;;103,1001282;;32,9034996;;3,553547647;21680,98962;1,66463E+11;75,56829268;;;;35,59127017;17,98108333;34,76331796;;;3,25
Austria;1991;18,15779555;;102,7585983;;34,83153915;;2,413986454;22410,91177;1,73794E+11;75,61707317;;;;36,04260989;18,16717856;35,96191406;;;3,42
Austria;1992;18,48991169;;103,1827087;;38,06856155;;0,97609224;24880,16412;1,95078E+11;75,81707317;;;;36,69714892;18,9204805;36,86390533;;;3,59
Austria;1993;19,30041587;;103,5424194;;40,23593903;;-0,298754361;24081,52779;1,9038E+11;76,06829268;;;;38,75647183;18,93545577;38,17462021;;;4,25
Austria;1994;19,44436614;;104,510582;;42,8672905;;2,008761944;25646,70066;2,03535E+11;76,4195122;;;;38,67491633;18,34557306;36,77522215;;;3,535
Austria;1995;19,58965793;;105,0253906;;46,17290115;;2,510912694;30325,84958;2,41038E+11;76,66829268;;;;48,71840155;24,60010617;44,94171377;;;4,353
Austria;1996;19,5657433;;105,034111;;49,192379;;2,211434933;29809,07677;2,37251E+11;76,87073171;;;;48,73865514;25,94003601;46,47959068;92,47312164;92,89617157;5,291
Austria;1997;19,60079112;;104,722023;;50,94929886;;1,977975908;26705,4786;2,1279E+11;77,3195122;;;;47,52280264;26,79771217;47,22536341;;;5,157
Austria;1998;19,55305467;94,49735;97,52709961;;53,56195068;;3,467829941;27361,87511;2,1826E+11;77,67073171;;;;47,25099659;26,88984546;47,46526811;93,04812622;92,89617157;5,493
Austria;1999;19,84366687;;98,31349182;88,47397;;;3,355044661;27183,47593;2,17259E+11;77,87560976;;;64,21289554;47,10873523;26,6278222;46,53290094;;;4,707
Austria;2000;19,21971656;;98,61234283;88,42819;;;3,12743665;24625,60072;1,9729E+11;78,12682927;9,2;;64,73978224;46,26378844;26,22507988;46,50960656;92,55319214;94,53552246;4,694
Austria;2001;18,97616815;;98,86086273;;;;0,880259098;24558,76368;1,97509E+11;78,57560976;9,27;;65,1858555;46,61558223;27,96557199;49,31340612;;;4,012
Austria;2002;18,83869652;;98,95127106;88,40836;;;1,152676331;26527,59309;2,14395E+11;78,67804878;9,39;;67,81187325;45,97290619;26,97550032;47,04136294;93,65079498;95,13513184;4,86
Austria;2003;18,97963991;;99,39745331;88,4619;;;0,450946527;32294,04886;2,62274E+11;78,63170732;9,55;;66,79101912;46,03612417;26,64696993;46,98404061;94,708992;97,29729462;4,785
Austria;2004;18,89135907;;99,2856369;88,60349;;;2,099711169;36889,23351;3,01458E+11;79,1804878;9,71;;66,46179758;48,60700877;26,30867249;46,73226094;97,04433441;93,03482819;5,969
Austria;2005;19,34627342;;100,1994324;89,18387;;;1,549877317;38417,45779;3,16092E+11;79,33170732;9,63;;74,30583793;45,91237872;25,51395546;46,191237;95,12194824;92,64705658;5,682
Austria;2006;19,25829027;;100,4166794;89,26828;;;2,943417859;40669,32696;3,3628E+11;79,8804878;9,53;;70,42261078;45,18809616;25,05044256;46,84883459;94,63414764;96,0975647;5,32
Austria;2007;18,74479207;;100,1025696;88,21249;63,80212021;;3,391730827;46915,3374;3,89186E+11;80,1804878;9,53;;66,75668187;43,97791491;25,39199432;48,03232444;96,11650848;96,60194397;4,909
Austria;2008;19,27213096;;100,1261292;88,16806;66,19838715;;1,143307119;51919,98358;4,32052E+11;80,43170732;9,73;0,5;71,93825775;44,57424382;26,07751972;48,94232579;93,68932343;94,6601944;4,198
Austria;2009;20,68421348;;100,5940933;87,93998;67,99157715;;-4,016340042;48153,32402;4,01759E+11;80,33170732;10,23;1,2;83,33165188;47,84835318;25,22516524;45,5206182;92,82296753;93,77990723;5,371
Austria;2010;20,49254767;99,94701;100,2639694;86,79411;75,04025269;;1,592577128;46903,76159;3,92275E+11;80,5804878;10,22;0,8;85,78626983;46,42680971;25,28163551;45,78434705;91,90476227;97,12918854;4,883
Austria;2011;19,89656809;99,84479;99,67295837;86,61554;77,26251221;;2,576448318;51442,27625;4,31685E+11;80,98292683;10,03;0,7;85,69650738;45,50768704;25,42798528;45,9508541;89,57346344;92,89099884;4,637
Austria;2012;19,86069237;99,93833;100,1087265;86,14129;79,54712677;;0,222450577;48564,91734;4,09402E+11;80,93658537;10,2;1,1;90,60038781;46,14504855;25,92819764;46,26123458;89,57346344;92,89099884;4,909
Austria;2013;19,91594275;99,97995;101,1732101;86,22208;80,96160126;;-0,562298943;50731,12725;4,30191E+11;81,13658537;10,29;0,3;87,69659924;46,62162229;26,41517309;46,70377217;90,52132416;92,89099884;5,367
Austria;2014;19,80284204;99,93128;101,3048096;86,55112;81,0195694;;-0,122370667;51786,37717;4,42585E+11;81,4902439;10,37;0,2;95,79962927;47,50118769;26,41789831;47,54115404;90,86538696;91,34615326;5,674
Austria;2015;19,76169058;99,92498;101,4115829;86,71155;82,25630951;;-0,11154019;44195,81759;3,81971E+11;81,1902439;10,37;0,7;95,08426588;46,268451;26,82616742;48,62214231;90,47618866;89,04762268;5,802
Austria;2016;19,65110116;99,76727;100,2279892;87,37319;82,8496933;;0,89246914;45307,58786;3,95837E+11;81,64146341;10,35;0,7;94,69463696;44,99678489;25,41916923;45,98713303;90,95237732;90,95237732;6,064
Austria;2017;19,48926401;;100,3378983;87,00131;83,83925629;;1,550724086;47429,15846;4,17261E+11;81,64390244;10,38;0,3;89,40540885;44,32988711;25,42222618;46,64143273;90,47618866;90,95237732;5,561
Austria;2018;19,33938252;;100,6925964;;85,86988831;;1,92771306;51466,55656;4,54991E+11;81,69268293;10,35;0,6;84,21549189;43,72471037;25,41750212;47,65113419;90,95237732;90,95237732;4,933
Austria;2019;19,46048265;;101,5436325;;86,32343292;;1,000406953;50067,58573;4,44596E+11;81,89512195;10,49;0,7;83,11997121;43,59882793;25,58283492;47,97409999;90,47618866;91,42857361;4,56
Austria;2020;21,12124636;;101,6905594;;88,7071991;;-7,019825952;48789,49785;4,35049E+11;81,19268293;11,39;0,8;99,90690188;50,55374479;24,43074542;46,72124937;90,95237732;93,80952454;5,201
Austria;2021;21,7848906;;102,307663;;93,94007111;;3,784719697;53517,89045;4,79295E+11;81,1902439;12,1;0,7;94,63867736;50,07795106;25,85067686;48,37006176;85,7142868;93,80952454;6,459
Austria;2022;20,58878536;;101,4580002;;;;3,808956062;52084,6812;4,70942E+11;81,09268293;;;75,05117642;47,88705562;26,23780448;49,69391961;84,90566254;91,50943756;4,992
Austria;2023;20,29293778;;;;;;-1,811928227;56505,96828;5,16034E+11;;;;;;;;;;5,264
Belgium;1974;18,93092648;87,7206;83,83512115;;20,22092056;;4,236777496;5733,798139;56033077879;71,98585366;;;;;;;;;3
Belgium;1975;21,1481976;91,85942;83,67027283;;20,38073921;;-2,248829646;6701,377361;65678189097;71,97121951;;;;;;;;;5,1
Belgium;1976;21,30525447;89,69545;83,76077271;;;;5,464140019;7243,047341;71113882968;72,1197561;;;;;;;;;6,5
Belgium;1977;21,83601905;;85,04229736;78,01196;;;0,501978717;8426,946959;82839905459;72,77390244;;;;;;;;;5,67
Belgium;1978;22,63148806;;87,59443665;;24,02985954;;2,74598979;10289,76842;1,01247E+11;72,69804878;;;;;;;;;7,9
Belgium;1979;22,96590528;;89,00759125;;25,44536972;;2,249127516;11810,61588;1,16315E+11;73,19365854;;;;;;;;;6,96
Belgium;1980;22,87076033;;90,25147247;;25,00329971;;4,329008275;12864,00257;1,26829E+11;73,20707317;;;;;;;;;9,1
Belgium;1981;24,10309806;;91,48277283;;24,59185982;;-0,276653455;10622,80248;1,0473E+11;73,62170732;;;;;;;;;11,35
Belgium;1982;23,76188269;;93,41763306;;26,63908005;;0,62232907;9343,8611;92095926188;73,88804878;;;;;;;;;13
Belgium;1983;23,41867556;;93,67447662;;27,38608932;;0,319812264;8846,234298;87184239053;73,86902439;;;;;;;;;11,66
Belgium;1984;23,34821598;;96,10739899;;28,36018944;;2,467921562;8457,268803;83349530159;74,40487805;;;;;;;;;11,882
Belgium;1985;22,83368858;;98,16870117;;31,09391975;;1,621518975;8750,818513;86268264148;74,5202439;;;;;;;;;11,321
Belgium;1986;22,68750893;;99,75695038;;31,81633949;;1,786469656;12170,0407;1,20019E+11;74,73170732;;;;;;;;;11,28
Belgium;1987;22,52163952;;100,4498672;;33,24792099;;2,219478116;15135,85231;1,49394E+11;75,36585366;;;;;;;;;11,257
Belgium;1988;21,14320354;;102,3007431;;34,45483017;;4,39079501;16391,09383;1,62299E+11;75,56585366;;;;;;;;;10,128
Belgium;1989;20,45583334;;103,5743866;;36,00259018;;3,093999126;16525,06174;1,64221E+11;75,63268293;;;;;;;;;8,284
Belgium;1990;20,21728507;;104,5221405;;37,97227859;;2,830267975;20600,37528;2,05332E+11;76,05195122;;;;;;;;;7,25
Belgium;1991;20,86292584;;104,73703;;39,2387085;;1,455371726;21041,66065;2,10511E+11;76,19219512;;;;;;;;;6,984
Belgium;1992;20,96093107;;105,0120087;;;;1,11956586;23372,61917;2,34782E+11;76,35121951;;;;;;;;;6,702
Belgium;1993;21,29464265;;142,5751343;95,98406;45,47615051;;-1,34799971;22283,93602;2,24722E+11;76,34536585;;;;;;;;;8,078
Belgium;1994;21,10193383;;143,3088837;97,97036;49,27169037;;2,909318769;24208,55479;2,44884E+11;76,69170732;;;;;;;;;9,645
Belgium;1995;21,29896512;;144,0875854;99,04244;55,46929932;;2,170550274;28413,82644;2,88026E+11;76,84073171;;;125,5765909;45,57281113;25,6224194;57,91268329;;;9,337
Belgium;1996;21,71838622;;144,0055389;97,67064;57,4932518;;1,123669018;27489,55518;2,79201E+11;77,18731707;;;127,330165;45,93762294;26,02989167;56,94808233;88,70967865;91,25682831;9,483
Belgium;1997;21,15139792;;;;;;3,542789064;24820,93805;2,52708E+11;77,37073171;;;124,1013347;44,69738043;26,56702432;57,19156627;;;8,95
Belgium;1998;21,09491806;;;;;;1,744323895;25338,44329;2,58528E+11;77,47317073;;;126,0056648;44,42120712;27,16304179;58,23285228;87,16577911;92,34972382;9,323
Belgium;1999;21,28203985;;142,8841553;93,58057;56,18629074;;3,305706514;25252,80191;2,58246E+11;77,6195122;;;115,1211711;43,81282304;27,00951188;56,59940012;;;8,649
Belgium;2000;21,04019715;;146,9197845;93,23441;56,20183182;;3,465452571;23098,88651;2,36792E+11;77,72195122;7,99917603;;109,6474721;42,63485251;27,27474136;57,48233847;90,42552948;90,71038055;6,586
Belgium;2001;21,31360634;;155,946167;94,11793;56,71488953;;0,75248291;23015,07126;2,36746E+11;77,97317073;8,14988804;;108,9175914;43,03718503;26,78651211;58,52052295;;;6,178
Belgium;2002;22,13888154;;157,6487732;94,64411;58,11008072;;1,251984606;25006,1914;2,58384E+11;78,07560976;8,31820965;;108,3462015;41,44360652;25,71234509;60,12254396;89,94709015;96,21621704;6,91
Belgium;2003;22,48437234;;158,8792267;96,34794;59,61246109;;0,61587978;30655,20927;3,18083E+11;78,12926829;9,16443539;;102,1996084;42,55644199;25,07661801;59,40736434;89,41799164;95,67567444;7,68
Belgium;2004;22,19721265;;151,638092;97,69044;62,04114914;;3,123928918;35429,40779;3,69215E+11;78,87804878;9,32808781;;98,09879706;40,89893629;25,53796126;58,63879042;90,14778137;93,532341;7,363
Belgium;2005;22,09399763;;157,343399;97,54728;62,82033157;;1,760455594;36809,70134;3,85715E+11;78,9804878;9,22374916;;96,75457719;43,53091367;25,47132993;59,12889211;90,24390411;93,13725281;8,44
Belgium;2006;21,93878853;;158,6851044;97,9871;63,37173843;;1,8781832;38705,1068;4,0826E+11;79,3804878;9,12963009;;89,37556635;40,59341568;25,28775048;58,82442367;88,78048706;94,14633942;8,246
Belgium;2007;21,61589482;;159,4398956;96,35917;62,46184158;;2,918338349;44319,16545;4,70922E+11;79,78292683;9,13628674;;83,47823149;40,29353449;24,78853753;58,69090764;90,29125977;91,74757385;7,459
Belgium;2008;22,66614469;;160,468811;94,63375;62,76420975;;-0,343452718;48303,39796;5,17328E+11;79,6804878;9,5951395;2,3;91,30088439;42,10135181;25,25416988;59,82812074;90,77669525;87,86407471;6,976
Belgium;2009;24,19191348;;159,6615448;93,46701;64,97984314;;-2,80592074;44760,29124;4,83254E+11;80,03414634;10,32117939;2,1;95,9430278;44,39872336;23,78146279;57,23934206;90,90908813;92,34449768;7,908
Belgium;2010;23,73268609;;160,6604767;92,69016;66,85788727;;1,928764196;44184,94635;4,81421E+11;80,18292683;10,20229435;1,6;93,2064544;43,57957163;24,46824242;57,35611227;90;93,30143738;8,293
Belgium;2011;24,04942657;;159,3493042;92,56495;67,70340729;;0,38003457;47410,56693;5,2333E+11;80,58536585;10,36337948;1,8;95,57076435;44,84110075;24,93665681;58,38877997;90,52132416;94,78672791;7,14
Belgium;2012;24,30335286;;160,1105347;93,15346;69,74906158;;0,116402578;44670,56068;4,96153E+11;80,38536585;10,50204754;1,1;104,0284993;45,91315796;25,82414125;58,06813248;91,4691925;94,78672791;7,542
Belgium;2013;24,31276726;;161,8458862;93,63938;71,78411102;;-0,013148386;46757,95186;5,21791E+11;80,58780488;10,57661152;1,6;101,564361;45,54207392;26,19084708;59,20352658;90,99526215;94,78672791;8,425
Belgium;2014;24,23389585;;162,4219818;93,83306;74,03972626;;1,128595725;47764,07151;5,3539E+11;81,28780488;10,60909367;1,2;112,3041623;45,17198743;26,13452545;59,55498799;91,34615326;90,86538696;8,523
Belgium;2015;23,61508745;;164,0798187;93,65346;76,42394257;;1,451893368;41008,29672;4,62336E+11;80,99268293;10,79745102;2,1;108,5816486;41,59458068;24,35453781;57,73158189;90,95237732;91,42857361;8,482
Belgium;2016;23,26203662;;160,68927;94,11758;77,24350739;;0,755268919;42012,62272;4,76063E+11;81,43902439;10,79354668;2,2;110,1821227;41,00677238;22,84232918;54,44308159;91,90476227;89,52381134;7,83
Belgium;2017;23,03246309;;158,6702881;94,94691;80,77381897;;1,228866236;44198,48239;5,02765E+11;81,49268293;10,79855728;2,2;103,8647204;39,95552411;23,44825897;55,95118656;89,52381134;85,7142868;7,09
Belgium;2018;23,14146612;;156,5097656;;79,12374878;;1,330652227;47544,98115;5,43299E+11;81,59512195;10,86148262;0,7;101,3831517;39,89309441;24,00856601;56,15020516;89,52381134;86,19047546;5,941
Belgium;2019;23,04075281;;156,635376;;79,30448151;;1,689753689;46641,7214;5,35866E+11;81,99512195;10,79477787;0,8;103,366617;39,46578083;22,63411049;54,29008132;89,52381134;82,85713959;5,364
Belgium;2020;24,47048564;;151,7275085;;79,49960327;;-5,711729808;45587,96831;5,26022E+11;80,69512195;11,19751263;0,7;119,2694365;43,96143878;22,01421303;54,76351111;90;84,2857132;5,545
Belgium;2021;23,74513149;;143,1635132;;82,6882019;;6,488770413;51863,83116;6,00904E+11;81,7902439;11,04290771;0,8;108,0102876;41,24764891;23,13292178;54,95646196;89,52381134;83,33333588;6,248
Belgium;2022;23,88852892;;;;;;2,136544076;49942,09064;5,83614E+11;81,69756098;;;94,03943214;40,24629849;23,09019066;57,39186834;89,62264252;84,90566254;5,57
Belgium;2023;24,24444445;;;;;;0,192342045;53475,2935;6,32217E+11;;;;;;;;;;5,528
Denmark;1974;23,64723826;;;;27,86837006;;-1,581692398;6770,750027;34160444798;73,80829268;;;;30,16985776;29,10840133;52,26796469;;;2,1
Denmark;1975;24,59632499;;;;28,2781105;;-1,74030563;7999,112667;40474406216;74,07512195;;;;31,02452972;26,71837402;48,61441905;;;5,1
Denmark;1976;24,09456654;;;;29,60437965;;5,658698172;8787,589722;44575892473;73,7397561;;;;29,9757364;26,48581;46,23435946;;;5,3
Denmark;1977;23,80126808;;;;29,85597992;;1,553514127;9783,852022;49784338519;74,63243902;;;;30,45150692;27,07072012;42,83295223;;;6,4
Denmark;1978;24,46299843;;95,22792816;;31,8334198;;1,909290198;11826,01861;60362931854;74,39292683;;;;31,36830331;28,13558182;42,07266942;;;7,3
Denmark;1979;24,91075807;;95,89571381;;28,37841034;;3,614290364;13751,99895;70366241969;74,21926829;;;;32,87008433;28,60343479;40,53678852;;;6,1
Denmark;1980;26,26755811;;98,71727753;;28,72796059;;-0,603929078;13883,88714;71127528700;74,10170732;;;;35,97945705;28,5258746;41,63146802;;;7
Denmark;1981;27,27263793;;101,198288;87,9823;28,5906105;;-0,63790415;12081,80105;61877813965;74,2304878;;;;38,04910391;28,04775221;41,97639712;;;9,2
Denmark;1982;27,69095434;;101,6572266;87,78228;28,45675087;;3,760789428;11804,43289;60412844679;74,55121951;;;;39,15182149;27,09919336;42,55972671;;;10
